Vehcl,KBot,Ship,Air,Cnstr,Building,"ID",Name,Side,Description,BuildCostEnergy,BuildCostMetal,DamageModifier,MaxDamage,RealDamage,EnergyUse,BuildTime,WorkerTime,SightDistance,RadarDistance,SonarDistance,RadarDistanceJam,SonarDistanceJam,Stealth,CloakCost,CloakCostMoving,MinCloakDistance,EnergyStorage,MetalStorage,MetalMake,MakesMetal,EnergyMake,ExtractsMetal,WindGenerator,BuildDistance,MaxVelocity,BrakeRate,Acceleration,TurnRate,CanMove,CanPatrol,CanStop,CanGuard,CanReclamate,CanAttack,CanDgun,CanCapture,CanLoad,CantBeTransported,TransportCapacity,TransportSize,OnOffable,Floater,Upright,NoAutoFire,ShootMe,FireStandOrders,StandingFireOrder,MobileStandOrders,StandingMoveOrder,SoundCategory,NoChaseCategory,wpri_badtargetcategory,wsec_badtargetcategory,wspe_badtargetcategory,MovementClass,ExplodeAs,SelfDestructAs,Category,Corpse,HealTime,DefaultMissionType,MaxWaterDepth,MinWaterDepth,MoveRate1,MoveRate2,FootPrintX,FootPrintZ,MaxSlope,CanFly,HoverAttack,Amphibious,ImmuneToParalyzer,SteeringMode,WaterLine,Cruisealt,BankScale,PitchScale,Level,DPM,Changed,File
False,False,False,False,False,True,CORAARP,Aircraft Repair Center,CORE,Automatically repairs aircraft,6580,412,0,1720,1720,0,12360,480,600,1510,0,0,0,0,0,0,0,300,0,0,0,30,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,AIRPLANT,,,,,,ESTOR_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 NOWEAPON NOTAIR NOTSUB,Coraarp_dead,0,,18,0,0,0,9,9,20,0,0,0,0,0,0,0,0,0,L2,4.17,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAARP.fbi
False,False,False,False,True,False,CORACA,Adv. Construction Aircraft,CORE,Tech Level 2,12824,250,0,710,710,4,25000,90,340,0,0,0,0,0,0,0,0,50,50,0.4,0,21,0,0,90,7.5,1.5,0.07,150,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CORE_CVTOL,,,,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_B NOWEAPON NOTSUB MOBILE L2CONS VTOL,,0,VTOL_Standby,255,0,0.1,0,2,2,10,1,0,0,1,0,0,75,1.5,0,L2,2.84,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORACA.fbi
False,False,True,False,False,False,CORACAR,Fulcrum,CORE,Heavy Antinuke Aircraft Carrier,97864,7200,0,10200,10200,50,172800,360,900,3710,900,0,0,0,0,0,0,2000,200,0,0,800,0,0,0,1.85,0.012,0.003,88,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,2,1,1,BIGSHIP,ALL,,NOTAIR,,BOATD11,ATOMIC_BLAST,ATOMIC_BLAST,ALL CORE LEVEL3 CARRY NOTAIR MOBILE ENERGY CTRL_R ANTI,coraCAR_dead,0,Standby,0,25,0,0,7,20,0,0,0,0,0,0,0,0,0,0,L3,1.42,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORACAR.fbi
False,False,False,False,True,False,CORACH,Adv Construction Hovercraft,CORE,Tech Level 2,8755,408,0,1080,1080,2,14688,150,300,0,0,0,0,0,0,0,0,150,100,0.5,0,20,0,0,150,1.8,0.01,0.007,430,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CORE_CHOVER,,,,,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_B NOWEAPON NOTAIR NOTSUB MOBILE,corach_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L2,2.65,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORACH.fbi
False,False,False,False,True,False,CORACK,Adv. Construction Kbot,CORE,Tech Level 2,4896,320,0,1090,1090,1,9600,150,280,0,0,0,0,0,0,0,0,100,100,0.5,0,19,0,0,120,1.25,0.6,0.16,1005,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,COR_CKBOT,,,,,KBOTSS2,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_B NOWEAPON NOTAIR NOTSUB MOBILE L2CONS,corack_dead,0,Standby,25,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,L2,3.41,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORACK.fbi
False,False,False,False,True,False,CORACSUB,Advanced Construction Sub,CORE,Tech Level 2,7911,690,0,890,890,1,16560,250,210,0,500,0,0,0,0,0,0,100,100,0.8,0,17,0,0,150,2.3,0.2,0.04,256,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,CORE_CSUB,,,,,BOATD3,SMALL_UNITEX,SMALL_UNIT,ALL CORE LEVEL2 CTRL_B UNDERWATER NOWEAPON NOTAIR MOBILE L2CONS,coracsub_dead,0,Standby,0,20,0,0,3,3,0,0,0,0,0,0,20,0,0,0,L2,1.29,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORACSUB.fbi
False,False,False,False,True,False,CORACV,Adv. Construction Vehicle,CORE,Tech Level 2,5704,444,0,1420,1420,1,10656,180,260,0,0,0,0,0,0,0,0,100,100,0.6,0,21,0,0,120,1.5,0.04,0.02,240,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CORE_CVEHICLE,,,,,TANKSH3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_B NOWEAPON NOTAIR NOTSUB MOBILE L2CONS,coracv_dead,0,Standby,18,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L2,3.2,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORACV.fbi
True,False,False,False,False,False,CORADON,Adonis,CORE,Experimental Hovertank,138000,7500,0,10600,10600,18,225000,0,620,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1.5,0.03,0.008,350,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_HOVER_BIG,VTOL,VTOL,,NOTAIR,TANKHOVER4,BIG_UNIT,cormine2,ALL CORE LEVEL3 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,coradon_dead,127,Standby,0,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,L3,1.41,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORADON.fbi
True,False,False,False,False,False,CORADVRH,Beserker,CORE,Adv. Rocket Hovercraft,73159,4235,0,9625,9625,10,101640,0,500,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1.7,0.02,0.009,350,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_HOVER_BIG,VTOL,VTOL,,,TANKHOVER4,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL3 CTRL_H L3H NOTAIR NOTSUB MOBILE CTRL_W,coradvrh_dead,31,Standby,0,0,0,0,4,4,14,0,0,0,0,0,0,0,0,0,L3,2.27,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORADVRH.fbi
False,False,False,False,False,True,CORAFRT,Duster,CORE,Submersible Missile Tower,4724,362,0.25,870,3480,0.1,8688,181,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,0,COR_KBOT,ALL,VTOL,,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_X NOTAIR NOTSUB,corafrt_dead,0,GUARD_NOMOVE,0,2,0,0,3,3,0,0,0,0,0,0,4,0,0,0,L2,9.61,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAFRT.fbi
True,False,False,False,False,False,CORAH,Slinger,CORE,Anti-Air Hovercraft,1585,133,0,505,505,2,3192,0,300,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,1.9,0.034,0.016,500,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_HOVER_SM,ALL,NOTAIR,,,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL1 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,corah_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,3.8,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAH.fbi
False,False,False,False,False,True,CORAHP,Adv Hovercraft Platform,CORE,Tech Level 2,7876,1992,0,2856,2856,0,15936,240,280,0,0,0,0,0,0,0,0,200,200,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,CORE_HOVER_PLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_F NOWEAPON NOTAIR NOTSUB,corahp_dead,0,,0,0,0,0,8,7,10,0,0,0,0,0,0,0,0,0,L2,1.43,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAHP.fbi
False,False,False,False,False,True,CORAHPNS,Adv Hovercraft Platform - NS,CORE,Tech Level 2,8389,2044,0,2690,2690,0,16352,240,290,0,0,0,0,0,0,0,0,200,200,0.5,0,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,CORE_HOVER_PLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_F NOWEAPON NOTAIR NOTSUB,CORAHPNS_dead,0,,0,6,0,0,8,7,0,0,0,0,0,0,4,0,0,0,L2,1.32,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAHPNS.fbi
True,False,False,False,False,False,CORAIRRT,Replenisher,CORE,Mobile Aircraft Repair,2240,235,0,1450,1450,1,5640,120,380,750,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0.78,0.142,0.142,310,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2,COR_TOR,,,,,TANKDH4,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 NOWEAPON NOTAIR NOTSUB MOBILE,corairrt_dead,0,Standby,12,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,L2,6.17,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAIRRT.fbi
False,True,False,False,False,False,CORAK,A.K.,CORE,Infantry Kbot,625,56,0,295,295,0.3,1680,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,1.8,0.18,0.1,1280,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,1,2,CORAK,VTOL,VTOL,,,KBOTSF2,SMALL_UNITEX,SMALL_UNIT,ALL CORE LEVEL1 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,corak_dead,0,Standby,25,0,0,0,2,2,17,0,0,0,0,0,0,0,0,0,L1,5.27,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAK.fbi
False,False,False,False,False,True,CORALAB,Adv. Kbot Lab,CORE,Tech Level 2,7250,1962,0,3170,3170,0,15696,240,250,0,0,0,0,0,0,0,0,200,200,0.5,0,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,KBOTPLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_F NOWEAPON NOTAIR NOTSUB,coralab_dead,0,,0,0,0,0,7,6,10,0,0,0,0,0,0,0,0,0,L2,1.62,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORALAB.fbi
False,True,False,False,False,False,CORAMPH,Gimp,CORE,Amphibious Kbot,2980,320,0,1600,1600,1,6960,0,310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2,0.15,0.14,500,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,COR_KBOT,CTRL_N,VTOL,VTOL,,TANKHOVER2,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_G CTRL_H CTRL_K NOTAIR MOBILE CTRL_W,coramph_dead,0,Standby,100,0,0,0,2,2,14,0,0,0,0,0,0,0,0,0,L2,5,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAMPH.fbi
False,False,False,False,False,True,CORAP,Aircraft Plant,CORE,Tech Level 1,1340,760,0,1925,1925,0,7600,120,250,820,0,0,0,0,0,0,0,100,100,0.2,0,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,AIRPLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL1 CTRL_F NOWEAPON NOTAIR NOTSUB,corap_dead,0,,0,0,0,0,7,6,10,0,0,0,0,0,0,0,0,0,L1,2.53,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAP.fbi
False,False,False,True,False,False,CORAPE,Rapier,CORE,Gunship,5489,294,0.5,1140,2280,3,11760,0,420,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7.2,3.2,0.18,600,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_VTOL,VTOL,VTOL,,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_P CTRL_E NOTSUB MOBILE VTOL CTRL_W,,0,VTOL_standby,0,0,3.5,0,3,3,10,1,1,0,1,0,0,50,1,0,L2,7.76,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAPE.fbi
False,False,False,False,False,True,CORARAD,Advanced Radar Tower,CORE,Long Range Radar,2220,130,0,150,150,16,4680,0,620,4000,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,CORE_ADVRADAR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL CORE LEVEL2 CTRL_R NOWEAPON NOTAIR NOTSUB,corarad_dead,0,,0,0,0,0,2,2,20,0,0,0,0,0,0,0,0,0,L2,1.15,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORARAD.fbi
False,False,True,False,False,False,CORARCH,Shredder,CORE,Anti-Air Ship,16921,1314,0,2760,2760,3,26280,0,510,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2.6,0.024,0.014,224,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,1,1,CORE_SHIP,ALL,NOTAIR,,ALL,BOATS4,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,CORarch_dead,0,Standby,0,30,0,0,5,5,0,0,0,0,0,0,0,0,0,0,L2,2.1,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORARCH.fbi
True,False,False,False,False,False,CORARG,Argoth,CORE,Mobile Fortress,832000,39000,0.32,26240,82000,80,936000,0,780,1500,0,0,0,0,0,0,0,800,0,0,0,240,0,0,0,0.86,0.013,0.003,140,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,2,1,0,CORE_TANK,MOBILE,VTOL,NOTAIR,VTOL,TANKSH6,CORNUKEBOMB,CORNUKEBOMB,ALL CORE LEVEL3 CTRL_G CTRL_V L3G GR NOTAIR NOTSUB MOBILE CTRL_W,corarg_DEAD,3,Standby,20,0,0.2,0.7,6,6,16,0,0,0,0,0,0,0,0,0,L3,2.1,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORARG.fbi
False,False,False,False,False,True,CORARL,Smiter,CORE,Pop-up Missile Tower,4205,340,0.4,940,2350,0,8160,181,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,COR_KBOT,ALL,VTOL,,,,MEDIUM_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL2 CTRL_X NOTAIR NOTSUB,corarl_dead,0,GUARD_NOMOVE,0,0,0,0,3,3,20,0,0,0,0,0,0,0,0,0,L2,6.91,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORARL.fbi
True,False,False,False,False,False,CORARTH,Tormentor,CORE,Long Range Artillery Hovertank,130000,6432,0,8230,8230,21,192960,0,401,0,260,0,0,0,0,0,0,0,0,0,0,21,0,0,0,1.4,0.018,0.0045,320,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,CORE_HOVER_BIG,ALL,VTOL,,,TANKHOVER4,ESTOR_BUILDINGEX,CRAWL_BLASTSML,ALL CORE LEVEL3 CTRL_H L3H NOTAIR NOTSUB MOBILE CTRL_W,corArtH_DEAD,127,Standby,0,0,0,0,4,4,16,0,0,0,0,0,0,0,0,0,L3,1.28,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORARTH.fbi
False,False,False,False,False,True,CORASON,Advanced Sonar Station,CORE,Locates Water Units,2257,154,0.4,240,600,12,5544,0,650,0,2800,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,CORE_SONAR,,,,,,SMALL_BUILDINGEX,SMALL_BUILDING,ALL CORE LEVEL2 CTRL_R NOTAIR UNDERWATER,corason_dead,0,,0,24,0,0,3,3,10,0,0,0,0,0,0,0,0,0,L2,3.9,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORASON.fbi
False,False,False,False,False,True,CORASP,Air Repair Pad,CORE,Automatically repairs aircraft,2148,108,0,690,690,0,4320,120,450,0,0,0,0,0,0,0,0,100,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,AIRPLANT,,,,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL1 NOWEAPON NOTAIR NOTSUB,corasp_dead,0,,1,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L1,6.39,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORASP.fbi
False,False,False,True,False,False,CORASTRA,Astra,CORE,Heavy Air Interceptor,45932,1510,0.5,3260,6520,10,120800,0,680,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,12.8,3,0.4,600,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_ADVTOL,NOTAIR,NOTAIR,NOWEAPON,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL3 VTOL NOTSUB CTRL_W CTRL_P CTRL_O MOBILE,,63,VTOL_standby,255,0,8,0,4,4,10,1,0,0,1,0,0,180,1,0,L3,4.32,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORASTRA.fbi
False,False,False,False,False,True,CORASY,Adv. Shipyard,CORE,Tech Level 2,5988,2368,0,2760,2760,0,15576,360,256,0,0,0,0,0,0,0,0,200,200,0.8,0,12,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,1,0,SHIPYARD,ALL,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_F NOWEAPON NOTAIR,corasy_dead,0,,0,30,0,0,9,8,0,0,0,0,0,0,22,0,0,0,L2,1.17,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORASY.fbi
False,False,False,False,False,True,CORATIDE,Advanced Tidal Generator,CORE,Produces Energy - 2.5x tidal,1720,194,0,644,644,0,4656,0,160,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,CORE_TIDE,,,,,,MEDIUM_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL1 ENERGY E15 NOWEAPON NOTAIR,corATIDE_dead,0,,0,24,0,0,4,4,0,0,0,0,0,0,1,0,0,0,L1,3.32,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORATIDE.fbi
False,False,False,False,False,True,CORATL,Advanced Torpedo Launcher,CORE,Advanced Torpedo Launcher,7289,1052,0,2332,2332,0.1,12624,0,310,0,700,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,ADV_TORPLAUNCH,ALL,NOTSUB,,,,BIG_UNITEX,MEDIUM_UNIT,ALL CORE LEVEL2 CTRL_T UNDERWATER NOTAIR CTRL_X,coratl_dead,0,GUARD_NOMOVE,0,10,0,0,3,3,0,0,0,0,0,0,10,0,0,0,L2,2.22,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORATL.fbi
False,False,False,False,False,True,CORAVP,Adv. Vehicle Plant,CORE,Tech Level 2,6940,1947,0,2880,2880,0,15576,240,240,0,0,0,0,0,0,0,0,200,200,0.5,0,15,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,TANKPLANT,,,,,,LARGE_BUILDINGEX,LARGE_BUILDING,ALL CORE LEVEL2 CTRL_F NOWEAPON NOTAIR NOTSUB,coravp_dead,0,,0,0,0,0,8,6,10,0,0,0,0,0,0,0,0,0,L2,1.48,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAVP.fbi
False,False,False,True,False,False,CORAWAC,Vulture,CORE,Stealth Radar Plane,5524,169,0.5,390,780,17,10140,0,720,2620,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,9.7,3,0.16,560,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,CORE_VTOL,,,,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_R NOWEAPON NOTSUB MOBILE VTOL,,0,VTOL_standby,0,0,0,0,3,3,10,1,0,0,1,0,0,240,1,0,L2,4.62,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORAWAC.fbi
False,False,True,False,False,False,CORBATS,Warlord,CORE,Battleship,23690,3581,0,7680,7680,8,42972,0,500,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,2.3,0.045,0.008,104,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,2,1,0,CORE_SHIP,ALL,VTOL,,VTOL,BOATD6,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_N NOTAIR MOBILE CTRL_W,corbats_dead,0,Standby,0,15,0,0,6,6,0,0,0,0,0,0,0,0,0,0,L2,2.14,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBATS.fbi
False,False,True,False,False,False,CORBC,Excelsior,CORE,Battlecruiser,120400,10400,0.4,9300,23250,5,208000,0,540,0,700,0,0,0,0,0,0,500,200,0,0,50,0,0,0,2.3,0.018,0.004,152,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,2,1,1,BIGSHIP,ALL,VTOL,VTOL,NOTSUB,BOATD8,CRAWL_BLAST,CRAWL_BLAST,ALL CORE LEVEL3 CTRL_N NOTAIR MOBILE CTRL_W,corBC_dead,31,Standby,0,25,0,0,8,8,0,0,0,0,0,0,0,0,0,0,L3,2.24,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBC.fbi
False,False,False,False,False,True,CORBCRAT,Bureaucrat,CORE,Heavy Rocket Defense System,5431,829,0,2285,2285,0,9948,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,GUARD,ALL,VTOL,,,,LARGE_BUILDINGEX,MEDIUM_BUILDING,ALL CORE LEVEL1 CTRL_X NOTAIR NOTSUB,CORBCRAT_dead,0,GUARD_NOMOVE,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,L1,2.76,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBCRAT.fbi
False,False,False,False,False,True,CORBEAC,Alien Beacon,CORE,Alien Beacon,423100,5214,0,11000,11000,0,253958,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARM_ESTOR,,,,,,NUCLEAR_MISSILE,NUCLEAR_MISSILE,ALL CORE LEVEL3 BEACON NOWEAPON NOTAIR NOTSUB ,Corbeac_dead,0,,0,0,0,0,8,8,10,0,0,0,0,0,0,0,0,0,L3,2.11,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBEAC.fbi
False,True,False,False,False,False,CORBEETL,Beetle,CORE,Light Scout Kbot,565,44,0.75,114,152,0.3,1320,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,2.6,0.2,0.16,800,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,2,1,2,COR_KBOT,MOBILE,VTOL,,,KBOTSF2,SMALL_UNITEX,SMALL_UNIT,ALL CORE LEVEL1 CTRL_G CTRL_K GR NOTAIR NOTSUB MOBILE CTRL_W,corbeetl_dead,0,Standby,0,0,0,0,2,2,16,0,0,0,0,0,0,0,0,0,L1,3.45,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBEETL.fbi
True,False,False,False,False,False,CORBH,Gharial,CORE,Riot Hovertank,2160,178,0,765,765,2.1,4272,0,280,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.1,0.036,0.016,450,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_HOVER_SM,VTOL,VTOL,,,TANKHOVER3,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL1 CTRL_H NOTAIR NOTSUB MOBILE CTRL_W,corbh_dead,0,Standby,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,L1,4.3,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBH.fbi
False,False,False,True,False,False,CORBOMBN,Meteor,CORE,Stealth Bomber,12250,375,0.5,798,1596,6,22500,0,450,0,0,0,0,1,300,1500,120,0,0,0,0,4,0,0,0,10.2,0.6,0.18,450,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,CORE_VTOL,MOBILE,MOBILE,NOTAIR,,,BIG_UNITEX,BIG_UNIT,ALL CORE LEVEL2 CTRL_P CTRL_Q NOTSUB MOBILE VTOL CTRL_W,,0,VTOL_standby,255,0,0,0,3,3,20,1,0,1,1,0,0,210,0,0,L2,4.26,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBOMBN.fbi
True,False,False,False,False,False,CORBOSS,The Boss,CORE,Amphibious Assault Kbot,49200,3820,0.625,10100,16160,2,91680,0,400,0,450,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1.16,0.1,0.05,183,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,2,1,0,COR_TOR,VTOL,VTOL,,,TANKDH4,BIG_UNIT,SMALL_BUILDING,ALL CORE LEVEL2 CTRL_G NOTAIR NOTSUB CTRL_W,corboss_dead,0,Standby,255,0,0,0,4,4,32,0,0,0,0,0,0,0,0,0,L2,4.23,False,C:\Games\Cavedog\git\mayhem\assets\UnitsM\CORBOSS.fbi
